Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	stationaryDist[1]	stationaryDist[2]	tree_length
18252	-430.3192	-512.244	81.92472	0.0197477	0.00529295	0.0153753	0.015759	0.00482047	0.0159538	0.0310082	0.0262182	0.0315498	0.014638	0.011102	0.0307302	0.0534504	0.0224075	0.0129292	0.0601063	0.0245323	0.010199	0.00767464	0.00150752	0.00658122	0.0167815	0.0193263	0.0366367	0.0153844	0.0154738	0.0853324	0.00599799	0.0221574	0.057902	0.0228319	0.00800955	0.0843344	0.013897	0.015254	0.016473	0.00542609	0.00266314	0.0137039	0.0761691	0.00695984	0.0652308	0.00430158	0.0203842	0.0523942	0.0545892	0.0663998	0.00288209	0.0453593	0.0105293	0.0441698	0.0165013	0.130901	0.0199246	0.0465462	0.00361196	0.0257032	0.6595225	1.340478	0.0974063	0.321167	0.701632	1.42525	3.11364	10.2663	1.683929	2.032497	0.0125643	0.0033676	0.0097824	0.0100266	0.00306699	0.0101505	0.0197287	0.0166812	0.0200734	0.0093133	0.00706357	0.0195519	0.0340074	0.0142566	0.00822611	0.0382422	0.0156085	0.00648903	0.00488294	0.000959147	0.00418725	0.0106771	0.0122962	0.0233098	0.00978823	0.00984508	0.0542921	0.00381618	0.0140975	0.0368398	0.0145267	0.00509602	0.0536572	0.00884188	0.00970528	0.0104809	0.00345231	0.00169441	0.00871901	0.048462	0.00442815	0.0415026	0.00273685	0.0129693	0.0333355	0.034732	0.0422464	0.00183371	0.0288596	0.0066992	0.0281027	0.0104988	0.0832848	0.0126769	0.0296147	0.00229808	0.0163535	0.670239	0.329761	1.571726
18288	-435.2837	-515.8034	80.51971	0.0358604	0.00124342	0.0919974	0.0369801	0.00606576	0.0206506	0.0186608	0.118068	0.00671445	0.0102733	0.0473813	0.0801343	0.0362153	0.021741	0.033493	0.107638	0.0189331	0.00133586	0.0201851	0.0328481	0.0011633	0.0332247	0.0796881	0.0193879	0.0159459	0.00985587	0.153284	0.0465867	0.0485617	0.0402836	0.0479301	0.0693029	0.0617727	0.0437139	0.0215063	0.0290901	0.0418896	0.00725698	0.0234668	0.0352273	0.0658134	0.186765	0.00103967	0.00883633	0.0761037	0.0590206	0.0583828	0.0110713	0.0388772	0.0194516	0.085683	0.0201511	0.0981805	0.0226744	0.036919	0.018204	0.0285951	0.4282037	1.571796	0.218992	0.476788	0.793676	1.25996	2.09737	4.56637	1.098139	3.670674	0.0148717	0.00051566	0.0381522	0.015336	0.00251553	0.008564	0.0077388	0.0489638	0.00278455	0.00426042	0.0196495	0.0332325	0.0150188	0.00901622	0.0138899	0.0446384	0.00785173	0.000553995	0.00837096	0.0136224	0.000482433	0.0137786	0.0330474	0.00804035	0.00661292	0.00408733	0.0635683	0.01932	0.020139	0.016706	0.0198771	0.0287406	0.0256177	0.0181286	0.00891888	0.0120639	0.017372	0.00300954	0.0097319	0.0146091	0.0272935	0.0774532	0.000431162	0.00366451	0.0315609	0.0244764	0.0242119	0.00459138	0.0161227	0.00806678	0.0355336	0.00835687	0.0407164	0.00940327	0.0153107	0.00754938	0.0118587	0.785898	0.214102	2.411326
18324	-443.8507	-526.5003	82.64965	0.055103	0.00201658	0.00115587	0.0155524	0.00186271	0.00974599	0.00199674	0.0234706	0.00126501	0.0131843	0.018684	0.00817561	0.0298659	0.0052332	0.0057496	0.00793538	0.00619408	0.0258085	0.0019702	0.00103443	0.00168903	0.00948719	0.00279182	0.00470033	0.02614	0.00697134	0.0349104	0.0151445	0.00589688	0.00627756	0.0138174	0.0184643	0.00649646	0.00504953	0.00911512	0.0114556	0.0153522	0.0232356	0.0466629	0.00745043	0.0317585	0.0173816	0.00221761	0.0100289	0.00794651	0.0142613	0.0111427	0.00805976	0.010556	0.0154336	0.00931157	0.000634019	0.0172301	0.0134937	0.0142448	0.00402546	0.0174446	0.7964958	1.203504	0.0461212	0.223039	0.626191	1.59696	4.48352	21.682	2.224509	1.510999	0.077361	0.00283115	0.00162277	0.0218346	0.00261513	0.0136827	0.0028033	0.0329512	0.001776	0.01851	0.0262311	0.011478	0.0419298	0.00734708	0.00807207	0.0111408	0.00869609	0.0362335	0.00276604	0.00145227	0.00237129	0.0133194	0.00391953	0.00659895	0.0366989	0.00978731	0.0490119	0.0212618	0.00827884	0.00881329	0.0193987	0.0259227	0.00912061	0.00708922	0.012797	0.016083	0.0215535	0.0326213	0.0655117	0.0104599	0.0445868	0.0244026	0.00311339	0.01408	0.0111564	0.020022	0.0156436	0.0113154	0.0148199	0.0216677	0.0130728	0.000890121	0.02419	0.0189443	0.0199987	0.00565148	0.0244911	0.601752	0.398248	0.7122835
18360	-430.1817	-512.4341	82.25235	0.00205388	0.00376602	0.00158574	0.00737378	0.0048796	0.00107834	0.00172012	0.00489539	0.011025	0.0189065	0.00135614	0.0170483	0.0177515	0.00513226	0.0150918	0.00140487	0.00169616	0.00448891	0.000966323	0.0190015	5.33124e-05	0.00765016	0.0130209	0.0138721	0.00772182	0.00796193	0.0157445	0.00669181	0.000385658	0.0156503	0.00724666	0.0103212	0.013883	0.00447532	0.0104934	0.014888	0.0032738	0.00212234	0.00418594	0.00504718	0.00452711	0.0169897	0.0191058	0.0192518	0.00258371	0.0260448	0.0115263	0.00439075	0.0115711	0.0169585	0.0179341	0.000532817	0.0494168	0.00755486	0.00664306	0.000982542	0.0233504	0.6888405	1.311159	0.0348435	0.194531	0.600037	1.66657	5.14056	28.6997	2.427261	1.90343	0.00376668	0.00690663	0.00290814	0.013523	0.00894887	0.00197761	0.00315459	0.00897782	0.0202191	0.0346733	0.00248707	0.0312655	0.0325551	0.00941222	0.0276775	0.00257644	0.00311065	0.00823236	0.00177217	0.0348475	9.77715e-05	0.0140299	0.0238794	0.0254405	0.0141613	0.0146017	0.0288744	0.0122723	0.000707271	0.0287017	0.0132899	0.0189285	0.0254606	0.00820745	0.0192442	0.0273037	0.00600394	0.00389223	0.00767674	0.0092562	0.00830243	0.031158	0.0350389	0.0353065	0.00473836	0.0477645	0.0211384	0.00805236	0.0212206	0.0311008	0.0328899	0.000977151	0.0906271	0.0138551	0.0121829	0.00180192	0.0428231	0.65558	0.34442	0.5452757
18396	-441.9301	-523.8228	81.89264	0.0354649	0.00748975	0.0135029	0.0538094	0.00615171	0.00325098	0.047879	0.0281501	0.0185882	0.0224553	0.00405276	0.132699	0.0277325	0.0440247	0.00856202	0.0022125	0.00063284	0.0205052	0.0135382	0.0163697	0.00034773	0.0424683	0.0127198	0.0464064	0.0180225	0.0963114	0.0840034	0.0080375	0.00475577	0.0718651	0.0199624	0.00724932	0.0209961	0.000143054	0.00907853	0.0760697	0.00462585	0.0249351	0.0103223	0.0252015	0.00974563	0.00667953	0.134522	0.061088	0.0453433	0.0340733	0.00804808	0.00200047	0.0115725	0.0113283	0.00351025	0.00508137	0.0932984	0.0109261	0.00841639	0.0937171	0.00245459	0.761784	1.238216	0.0733099	0.2796	0.671939	1.48823	3.57654	13.6407	1.889422	1.625416	0.0217256	0.00458819	0.0082718	0.0329634	0.00376851	0.00199154	0.0293305	0.0172446	0.0113871	0.013756	0.0024827	0.0812907	0.0169888	0.0269693	0.00524505	0.00135536	0.000387675	0.0125614	0.00829341	0.010028	0.000213018	0.0260159	0.00779212	0.0284283	0.0110405	0.0589999	0.0514601	0.00492374	0.00291336	0.0440242	0.0122289	0.0044409	0.0128621	8.76341e-05	0.00556146	0.0466	0.00283378	0.0152751	0.0063234	0.0154383	0.00597013	0.00409185	0.0824078	0.0374222	0.0277771	0.0208731	0.00493022	0.00122548	0.00708927	0.00693967	0.00215036	0.00311283	0.0571541	0.00669327	0.00515584	0.0574107	0.00150367	0.619108	0.380892	1.632399
18432	-426.7616	-508.0964	81.33482	0.0161641	0.00226413	0.0116807	0.0106332	5.44204e-05	3.51443e-05	0.0151611	0.0629261	0.00763061	0.0327466	0.0111075	0.0251104	0.0202352	0.00616423	0.000445216	0.0237871	0.00870922	0.00288227	0.000542628	0.0338386	0.000639921	0.0387247	0.0222846	0.0118758	0.0131467	0.0284013	0.195213	0.0674574	0.00814148	0.0469248	0.0492154	0.0117049	0.0149824	0.0106575	0.0202148	0.00118095	0.0312238	0.00101825	0.00157408	0.00841067	0.014098	0.062736	0.0347824	0.0253331	0.0338874	0.0410365	0.012917	0.00421516	0.0525212	0.0507351	0.0309297	0.0359333	0.211962	0.00632602	0.0302728	0.102458	0.00675041	0.5801232	1.419877	0.0657768	0.265198	0.660944	1.51299	3.77076	15.2029	1.967824	2.447543	0.00990443	0.00138733	0.00715725	0.00651544	3.33457e-05	2.15344e-05	0.00928984	0.0385575	0.00467561	0.0200653	0.00680607	0.0153862	0.012399	0.00377709	0.000272803	0.0145754	0.00533652	0.00176609	0.000332492	0.0207344	0.000392107	0.0237283	0.0136547	0.00727681	0.00805557	0.0174027	0.119615	0.041334	0.00498864	0.0287529	0.0301564	0.00717211	0.00918036	0.00653029	0.0123865	0.000723621	0.0191322	0.000623926	0.000964507	0.00515358	0.00863843	0.0384411	0.0213127	0.0155227	0.0207643	0.0251448	0.0079148	0.00258281	0.032182	0.0310876	0.018952	0.0220179	0.129878	0.00387622	0.0185495	0.0627807	0.00413627	0.709938	0.290062	1.632005
18468	-440.7574	-521.6618	80.9044	0.0116793	0.00488769	0.00608397	0.0247697	0.000470934	0.00114442	0.0227183	0.0589734	0.00275795	0.00244214	0.0330076	0.0312981	0.00745986	0.0360594	0.00525452	0.00276628	0.00784733	0.00905904	0.0118178	0.0015101	0.026353	0.0427955	0.0138319	0.0341069	0.0106995	0.00490934	0.0989317	0.0290519	0.0351459	0.00517939	0.00719667	0.0824321	0.0282462	0.0256022	0.0512893	0.0893101	0.0433562	0.017854	0.0111826	0.0445874	0.0211005	0.0365599	0.00610978	0.0314296	0.0248368	0.00551908	0.0137406	0.0273182	0.0211556	0.00455863	0.000234141	0.0391832	0.00536452	0.00673864	0.084718	0.0132297	0.0266334	0.3541259	1.645874	0.0690037	0.271466	0.665778	1.502	3.6837	14.492	1.933193	4.647709	0.00863533	0.00361382	0.00449832	0.018314	0.000348195	0.00084615	0.0167973	0.0436033	0.00203915	0.00180565	0.0244049	0.0231409	0.00551561	0.0266613	0.00388504	0.00204531	0.00580209	0.00669799	0.00873775	0.00111653	0.0194846	0.0316417	0.0102269	0.0252177	0.00791089	0.00362983	0.0731473	0.0214802	0.0259859	0.00382949	0.00532101	0.0609479	0.0208844	0.0189295	0.0379219	0.0660334	0.0320563	0.0132007	0.00826809	0.0329667	0.0156011	0.0270314	0.0045174	0.0232382	0.0183636	0.00408065	0.0101594	0.0201983	0.0156418	0.00337052	0.000173117	0.0289709	0.00396637	0.00498236	0.0626381	0.00978165	0.019692	0.822937	0.177063	1.3525
18504	-419.6266	-501.7434	82.1168	0.0288761	0.0161859	0.0027741	0.035884	0.000488345	0.00224763	0.0520616	0.0422608	0.0137365	0.0126457	0.00272456	0.0277389	0.0166715	0.00742822	0.0272266	0.0082069	0.00617486	0.0035337	0.00269024	0.0356763	0.00380739	0.0513202	0.0297289	0.0350887	0.0483636	0.0249709	0.0610933	0.01227	0.0140619	0.0011508	0.00132007	0.0262936	0.0140288	0.021592	0.00109214	0.00735868	0.0199737	0.000598686	0.0496778	0.0782293	0.0141767	0.0594775	0.0158764	0.00413969	0.0441273	0.0285897	0.00458137	0.0115527	0.0243353	0.0387793	0.024208	0.092369	0.021275	0.0401529	0.0820007	0.000459348	0.0123681	0.6566734	1.343327	0.0881947	0.305978	0.691106	1.44696	3.26821	11.3386	1.755762	2.045654	0.0211435	0.0118516	0.00203124	0.0262748	0.000357573	0.00164575	0.0381202	0.0309439	0.010058	0.00925938	0.00199496	0.0203108	0.0122071	0.00543904	0.0199357	0.0060092	0.00452131	0.00258742	0.00196983	0.0261227	0.00278782	0.0375773	0.0217679	0.0256924	0.0354125	0.018284	0.0447333	0.00898427	0.0102963	0.000842629	0.000966573	0.0192525	0.0102721	0.0158099	0.000799677	0.00538813	0.014625	0.000438366	0.0363748	0.0572806	0.0103803	0.0435502	0.0116249	0.00303114	0.0323106	0.0209337	0.00335454	0.00845904	0.0178186	0.0283947	0.0177254	0.0676338	0.0155779	0.0294005	0.060042	0.000336341	0.00905611	0.671663	0.328337	1.365722
18540	-432.0794	-513.8431	81.7637	0.00958701	0.00635419	0.00128262	0.0177433	0.00228541	0.00580753	0.0273061	0.0362231	0.000594322	0.00794848	0.0061779	0.0246265	0.0249903	0.00110979	0.0112088	0.00415671	0.000390864	0.00284817	0.0191986	0.0333612	0.00439738	0.0238388	0.0157124	0.0324326	0.0423859	0.0040382	0.11266	0.0135234	0.031906	0.0422939	0.0396411	0.0136535	0.00565911	0.0214439	0.00737729	0.0070427	0.010204	0.0281753	0.126861	0.00104029	0.0450868	0.0722	0.00250045	7.34138e-05	0.0497136	0.0167266	0.0324447	0.0252868	0.0061414	0.0696698	0.00572791	0.200392	0.0238744	0.0213816	0.0553244	0.0114473	0.00964993	0.6930066	1.306993	0.0577359	0.248859	0.647961	1.5433	4.01833	17.3202	2.062102	1.885975	0.0064991	0.00430755	0.000869498	0.0120283	0.0015493	0.00393696	0.018511	0.0245559	0.000402895	0.00538833	0.00418804	0.0166945	0.0169411	0.000752334	0.00759851	0.00281786	0.00026497	0.0019308	0.0130148	0.0226158	0.00298101	0.0161605	0.0106516	0.0219863	0.0287337	0.00273752	0.0763733	0.00916763	0.0216293	0.0286714	0.026873	0.00925582	0.00383635	0.0145369	0.00500111	0.00477429	0.00691736	0.0191002	0.0859998	0.000705218	0.0305646	0.0489449	0.00169507	4.97677e-05	0.0337012	0.0113391	0.0219945	0.0171421	0.0041633	0.0472296	0.00388299	0.135847	0.0161846	0.0144947	0.0375048	0.00776018	0.00654176	0.653497	0.346503	1.475129
18576	-430.4263	-512.0405	81.61415	0.0290527	0.0231441	0.041452	0.0191929	0.0101194	0.0245284	0.0393317	0.0533417	0.00887153	0.0152018	0.0321211	0.0697281	0.0496097	0.01376	0.0146127	0.020436	1.66048e-05	0.0209143	0.0263758	0.0346951	0.000952977	0.0173202	0.029715	0.0349988	0.0210055	0.00637391	0.11485	0.0142166	0.0232241	0.052195	0.0254041	0.00715139	0.0367716	0.0224286	0.0257571	0.00873432	0.0802179	0.0301496	0.0501531	0.000611738	0.0388487	0.0152573	0.0026518	5.37023e-05	0.0557285	0.0471786	0.0340466	0.0353831	0.00267279	0.00662335	0.0387592	0.111246	0.00238369	0.0671628	0.0642601	0.0353666	0.00235781	0.5568122	1.443188	0.123814	0.361028	0.727714	1.37417	2.76987	8.07664	1.510474	2.591876	0.0170026	0.0135447	0.0242591	0.0112323	0.00592223	0.0143549	0.0230183	0.0312174	0.00519192	0.00889659	0.0187983	0.0408073	0.0290333	0.00805284	0.00855185	0.0119599	9.71769e-06	0.0122398	0.015436	0.0203048	0.000557714	0.0101364	0.0173902	0.0204825	0.0122932	0.00373023	0.0672144	0.00832004	0.0135915	0.0305463	0.0148673	0.00418523	0.02152	0.013126	0.0150739	0.00511162	0.0469462	0.0176446	0.0293513	0.00035801	0.0227356	0.0089291	0.00155193	3.14284e-05	0.0326142	0.0276105	0.0199252	0.0207074	0.0015642	0.00387621	0.0226832	0.0651048	0.00139502	0.0393059	0.0376072	0.0206977	0.00137987	0.721594	0.278406	1.708719
18612	-428.8488	-510.995	82.14623	0.0136207	0.0377598	0.0162993	0.0103955	0.00273341	0.00841521	0.00822181	0.0133997	0.00184698	0.0162277	0.0186739	0.0470545	0.0214053	0.0233426	0.00731867	0.0206602	0.00016483	0.00875467	0.017295	0.0113306	0.000520452	0.0433302	0.00463169	0.0188554	0.0158536	0.0082523	0.0719564	0.0105008	0.0137921	0.0214687	0.0325713	0.0216644	0.00340886	0.0108769	0.0147707	0.0250976	0.0162491	0.0219664	0.049487	0.00233431	0.0215857	0.0411232	0.000969475	0.0175402	0.00587722	0.01738	0.0398803	0.0329626	0.000664991	0.00867292	0.0400678	0.0412618	0.028277	0.025958	0.0474444	0.0231737	0.00246234	0.633965	1.366035	0.0654642	0.264583	0.660465	1.51408	3.77953	15.2755	1.971267	2.154748	0.0122952	0.0340851	0.0147131	0.00938381	0.0024674	0.00759626	0.00742168	0.0120957	0.00166723	0.0146485	0.0168566	0.0424752	0.0193222	0.0210709	0.00660643	0.0186496	0.000148789	0.00790268	0.0156119	0.0102279	0.000469802	0.0391134	0.00418094	0.0170204	0.0143108	0.0074492	0.0649537	0.00947885	0.0124499	0.0193794	0.0294015	0.0195561	0.00307711	0.0098184	0.0133332	0.0226551	0.0146678	0.0198287	0.044671	0.00210714	0.0194851	0.0371211	0.000875127	0.0158332	0.00530526	0.0156886	0.0359992	0.0297548	0.000600275	0.00782888	0.0361685	0.0372463	0.0255251	0.0234318	0.0428272	0.0209184	0.00222271	0.683018	0.316982	1.10781
18648	-422.9364	-503.7048	80.76842	0.00544965	0.0239077	0.0288668	0.0459863	0.0177069	0.0113788	0.0245036	0.0493735	0.020285	0.0684456	0.034915	0.0241103	0.116725	0.0263007	0.0266581	0.0027031	0.0155444	0.103362	0.0152819	0.0250543	0.000716452	0.109887	0.0690896	0.0734187	0.116404	0.0480708	0.094839	0.0183626	0.0310214	0.0612901	0.0173437	0.00415088	0.021125	0.0415787	0.015239	0.0219442	0.0151272	0.0264713	0.0978967	0.0118699	0.04809	0.0545597	0.0381836	0.0221883	0.108616	0.0246385	0.0341134	0.023546	0.0333528	0.000124705	0.0535519	0.19922	0.0156826	0.0817074	0.16861	0.114038	0.00927695	0.5887531	1.411247	0.227629	0.485868	0.798361	1.25257	2.05817	4.39312	1.07017	2.39701	0.00208647	0.00915335	0.011052	0.0176064	0.00677931	0.00435652	0.00938149	0.0189033	0.00776636	0.0262053	0.0133676	0.00923094	0.0446897	0.0100696	0.0102064	0.00103492	0.00595136	0.0395734	0.00585088	0.00959235	0.000274303	0.0420715	0.0264518	0.0281092	0.0445669	0.0184045	0.0363103	0.00703036	0.0118769	0.0234657	0.00664024	0.00158921	0.00808797	0.0159189	0.00583445	0.00840161	0.00579165	0.0101349	0.037481	0.00454453	0.0184119	0.0208889	0.014619	0.00849505	0.0415848	0.00943315	0.0130607	0.00901488	0.0127695	4.77448e-05	0.020503	0.0762739	0.00600426	0.0312827	0.0645543	0.0436609	0.00355179	0.705623	0.294377	2.611905
18684	-428.3926	-510.2969	81.90426	0.0289556	0.00142479	0.0281334	0.0282586	0.00197008	0.0135694	0.00256286	0.00822635	0.00544487	0.0535659	0.00715663	0.0353072	0.0511083	0.0280246	0.015508	0.00529271	0.00277809	0.0194214	0.00464063	0.0194552	0.000948482	0.013279	0.074439	0.0176125	0.0418444	0.00904958	0.0915736	0.0192	0.013771	0.0209906	0.00899445	0.0274023	0.0286077	0.0148615	0.00394995	0.0169585	0.0129745	0.0308332	0.0604215	0.016788	0.0417647	0.00525044	0.0223363	0.0234874	0.0234137	0.0120446	0.0281426	0.0188714	0.00355215	0.00428728	0.00968256	0.0960455	0.00756402	0.0557416	0.0567537	0.0193491	0.000442274	0.6180528	1.381947	0.0695749	0.272559	0.666614	1.50012	3.66892	14.373	1.927233	2.235969	0.0220357	0.00108429	0.0214099	0.0215052	0.00149926	0.0103265	0.00195038	0.00626038	0.00414363	0.0407645	0.00544631	0.0268693	0.0388942	0.0213272	0.0118018	0.00402783	0.00211417	0.01478	0.00353159	0.0148057	0.000721809	0.0101055	0.0566493	0.0134034	0.0318442	0.00688688	0.069689	0.0146115	0.0104799	0.0159742	0.00684492	0.0208536	0.0217709	0.0113098	0.00300597	0.0129057	0.00987381	0.0234645	0.0459817	0.0127759	0.0317836	0.00399567	0.0169983	0.0178743	0.0178182	0.00916611	0.021417	0.0143614	0.00270325	0.00326269	0.00736858	0.0730921	0.00575633	0.0424202	0.0431904	0.0147249	0.000336577	0.690974	0.309026	1.314033
18720	-432.6898	-513.9429	81.2531	0.0630448	0.00131411	0.0246803	0.041246	0.00441853	0.00716467	0.0257933	0.0627048	0.0298084	0.0427903	0.00327751	0.0602078	0.003883	0.0228655	0.00763362	0.00467755	0.00641075	0.0128837	0.016425	0.047956	0.010613	0.0336211	0.0272073	0.0605808	0.0463783	0.0139916	0.0798527	0.0163883	0.0101786	0.0650209	0.0119512	0.0212812	0.000400097	0.00671568	0.0187679	0.0474728	0.00626139	0.0196518	0.0154264	0.0759211	0.0127087	0.012567	0.0627811	0.0400229	0.00781439	0.0330924	0.0163904	0.00176866	0.00294366	0.0141645	0.0350026	0.0697785	0.0206695	0.108477	0.108956	0.0249934	0.00506318	0.5437007	1.456299	0.0715011	0.276214	0.669389	1.4939	3.62038	13.9858	1.907486	2.678494	0.0381151	0.000794473	0.014921	0.0249362	0.00267132	0.00433156	0.0155939	0.0379096	0.0180214	0.0258698	0.00198149	0.0364	0.00234756	0.0138238	0.00461508	0.00282792	0.00387577	0.00778915	0.00993011	0.0289929	0.00641633	0.0203264	0.0164488	0.0366255	0.028039	0.00845894	0.0482767	0.00990795	0.00615371	0.0393098	0.00722539	0.0128661	0.000241888	0.00406011	0.0113466	0.0287007	0.00378547	0.0118809	0.00932636	0.0458998	0.00768331	0.00759765	0.0379558	0.0241968	0.00472437	0.0200068	0.00990918	0.00106928	0.00177966	0.00856347	0.0211616	0.0421862	0.0124962	0.065582	0.0658717	0.0151103	0.00306106	0.72815	0.27185	1.654061
18756	-426.5859	-507.2058	80.61989	0.077596	0.00136169	0.0054531	0.0402506	0.00446783	0.00932637	0.0282358	0.0431422	0.0231973	0.018331	0.0203382	0.0262133	0.0274236	0.00225741	0.0266315	0.0220002	0.00452659	0.0087107	0.00504968	0.0422725	0.0248316	0.0599748	0.111986	0.0447342	0.114237	0.00639737	0.156158	0.015329	0.0235471	0.0288379	0.0684382	0.0764069	0.0428316	0.000827945	0.0131807	0.0500495	0.0387986	0.0498604	0.0789961	0.00150502	0.000561009	0.0140724	0.072361	0.0178137	0.0625421	0.0352638	0.00534702	0.00510982	0.0824273	0.0111914	0.0214666	0.206634	0.0622941	0.0759581	0.112786	0.0349931	0.0101606	0.561406	1.438594	0.0988931	0.323549	0.703251	1.42197	3.09072	10.1119	1.672976	2.562484	0.0341127	0.000598626	0.00239729	0.0176949	0.00196414	0.00410005	0.012413	0.0189661	0.010198	0.00805868	0.00894107	0.0115239	0.0120559	0.000992402	0.0117077	0.00967172	0.00198998	0.00382939	0.00221994	0.0185838	0.0109164	0.0263661	0.0492312	0.019666	0.0502209	0.00281241	0.06865	0.00673892	0.0103517	0.0126777	0.0300868	0.0335899	0.0188296	0.00036398	0.00579447	0.0220027	0.0170566	0.0219196	0.0347282	0.000661635	0.00024663	0.00618649	0.0318113	0.00783125	0.0274947	0.0155026	0.00235065	0.00224638	0.0362366	0.00491997	0.00943712	0.0908405	0.0273857	0.0333926	0.0495828	0.0153836	0.00446681	0.719297	0.280703	2.274696
18792	-431.9668	-513.509	81.54226	0.031842	8.00927e-06	0.0181276	0.0281092	0.00223963	0.00176604	0.062273	0.0234458	0.0129589	0.000407993	0.00932565	0.030977	0.0338723	0.0350233	0.0131633	0.0282844	0.00734668	0.00712379	0.00978237	0.0852774	0.00205154	0.0420809	0.0611787	0.0249237	0.0285275	0.00456786	0.0912441	0.0407753	0.0131694	0.0834421	0.022	0.0126596	0.0218218	0.0121149	0.000805781	0.0671077	0.0316418	0.00477789	0.0556184	0.0219516	9.5841e-05	0.0084655	0.0382783	0.00129117	0.0682297	0.0210974	0.00947898	0.0430633	0.0155136	0.0152679	0.0603715	0.073018	0.0176558	0.0562135	0.0655671	0.0142439	0.0027604	0.6302188	1.369781	0.0668802	0.267359	0.662619	1.50916	3.74029	14.9521	1.955795	2.173501	0.0199708	5.02329e-06	0.0113693	0.0176296	0.00140466	0.00110764	0.0390567	0.0147048	0.00812762	0.000255887	0.00584891	0.0194283	0.0212442	0.0219661	0.00825582	0.0177395	0.00460772	0.00446793	0.00613536	0.0534847	0.0012867	0.0263925	0.0383703	0.0156318	0.017892	0.0028649	0.0572269	0.0255736	0.00825962	0.0523336	0.0137981	0.00793994	0.0136863	0.00759827	0.000505374	0.0420889	0.0198453	0.00299662	0.034883	0.0137677	6.011e-05	0.00530944	0.0240076	0.000809799	0.0427926	0.013232	0.00594507	0.0270086	0.00972987	0.00957582	0.0378641	0.0457958	0.0110735	0.0352562	0.0411227	0.00893359	0.00173128	0.684891	0.315109	1.594426
